R/ro;h/ro;Error_Inner_Thin;Error_Outer_Thin;Error_Inner_Thick;Error_Outer_Thick
43.8;0.04;-0.473459;0.521633;0.468342;-0.529546
43.8;0.041666667;-0.492927;0.545284;0.491704;-0.549444
43.8;0.043478261;-0.463163;0.525389;0.47147;-0.52012
43.8;0.045454545;-0.432463;0.501809;0.447519;-0.489904
43.8;0.047619048;-0.397108;0.478302;0.423606;-0.455081
43.8;0.05;-0.363882;0.454376;0.399235;-0.422446
43.8;0.052631579;-0.358728;0.465984;0.410372;-0.417968
43.8;0.055555556;-0.316181;0.441402;0.385245;-0.376155
43.8;0.058823529;-0.2714;0.413225;0.356457;-0.332202
43.8;0.0625;-0.247202;0.412395;0.354957;-0.308961
43.8;0.066666667;-0.193725;0.389792;0.331581;-0.256562
43.8;0.071428571;-0.156354;0.386351;0.327269;-0.220453
43.8;0.076923077;-0.0901607;0.360354;0.300252;-0.15572
43.8;0.083333333;-0.0350388;0.363098;0.301825;-0.102344
43.8;0.090909091;0.0377968;0.369136;0.306479;-0.0316057
43.8;0.1;0.142624;0.357796;0.293462;0.0706596
43.8;0.111111111;0.243545;0.396842;0.33049;0.168339
43.8;0.125;0.402188;0.438309;0.369424;0.322809
43.8;0.142857143;0.617427;0.532984;0.460864;0.532432
43.8;0.166666667;0.960601;0.695223;0.618807;0.867672
43.8;0.2;1.55136;1.0165;0.934139;1.44635
43.9;0.02;-0.573713;0.568891;0.51945;-0.624741
43.9;0.020408163;-0.579011;0.57361;0.524098;-0.630139
43.9;0.020833333;-0.659859;0.654177;0.604628;-0.71113
43.9;0.021276596;-0.669275;0.666168;0.616545;-0.720657
43.9;0.02173913;-0.666737;0.664105;0.614399;-0.718228
43.9;0.022222222;-0.665924;0.663046;0.613252;-0.71753
43.9;0.022727273;-0.661066;0.660144;0.610258;-0.712792
43.9;0.023255814;-0.656941;0.656646;0.606663;-0.708791
43.9;0.023809524;-0.651129;0.652038;0.601953;-0.70311
43.9;0.024390244;-0.645024;0.646961;0.596769;-0.697141
43.9;0.025;-0.638083;0.641133;0.590828;-0.690343
43.9;0.025641026;-0.631573;0.635507;0.585084;-0.683985
43.9;0.026315789;-0.624983;0.627497;0.576949;-0.677554
43.9;0.027027027;-0.614358;0.620117;0.569437;-0.667096
43.9;0.027777778;-0.60399;0.611495;0.560675;-0.656905
43.9;0.028571429;-0.592111;0.60237;0.551402;-0.645213
43.9;0.029411765;-0.580119;0.591532;0.540407;-0.633419
43.9;0.03030303;-0.614354;0.642226;0.590967;-0.66789
43.9;0.03125;-0.606564;0.632593;0.581158;-0.660328
43.9;0.032258065;-0.593841;0.616242;0.564617;-0.647846
43.9;0.033333333;-0.577774;0.603412;0.551586;-0.632034
43.9;0.034482759;-0.561999;0.589334;0.537293;-0.616534
43.9;0.035714286;-0.540893;0.572805;0.520533;-0.595721
43.9;0.037037037;-0.519318;0.556128;0.503609;-0.574463
43.9;0.038461538;-0.495179;0.537368;0.484581;-0.550665
43.9;0.04;-0.471123;0.519463;0.466389;-0.52698
43.9;0.041666667;-0.490164;0.54291;0.489547;-0.546449
43.9;0.043478261;-0.460398;0.523223;0.469522;-0.517123
43.9;0.045454545;-0.429696;0.499872;0.4458;-0.486904
43.9;0.047619048;-0.394849;0.476138;0.421661;-0.452587
43.9;0.05;-0.361648;0.451962;0.39704;-0.419976
43.9;0.052631579;-0.356521;0.463825;0.408433;-0.415523
43.9;0.055555556;-0.314004;0.439525;0.383588;-0.373739
43.9;0.058823529;-0.269257;0.411069;0.354523;-0.329819
43.9;0.0625;-0.246468;0.411826;0.354611;-0.307984
43.9;0.066666667;-0.1924;0.384261;0.326272;-0.254993
43.9;0.071428571;-0.154345;0.384572;0.325716;-0.218197
43.9;0.076923077;-0.088212;0.359002;0.299128;-0.153521
43.9;0.083333333;-0.0331612;0.361396;0.300352;-0.100212
43.9;0.090909091;0.0395888;0.367017;0.304591;-0.0295552
43.9;0.1;0.144311;0.356204;0.292105;0.0726101
43.9;0.111111111;0.243788;0.395906;0.329791;0.168853
43.9;0.125;0.40357;0.439509;0.370867;0.32447
43.9;0.142857143;0.618577;0.532452;0.460579;0.533874
43.9;0.166666667;0.961421;0.694118;0.617955;0.8688
43.9;0.2;1.55441;1.01674;0.934637;1.44973
44;0.02;-0.570992;0.567973;0.518742;-0.621801
44;0.020408163;-0.634206;0.628608;0.579334;-0.685145
44;0.020833333;-0.577084;0.575402;0.526025;-0.628095
44;0.021276596;-0.668091;0.664394;0.614982;-0.719254
44;0.02173913;-0.665361;0.662449;0.612953;-0.716633
44;0.022222222;-0.664578;0.661293;0.611709;-0.715965
44;0.022727273;-0.660224;0.658065;0.608389;-0.71173
44;0.023255814;-0.65542;0.654914;0.605141;-0.70705
44;0.023809524;-0.649884;0.649965;0.60009;-0.701644
44;0.024390244;-0.643562;0.644771;0.594789;-0.695458
44;0.025;-0.636653;0.639313;0.589219;-0.688692
44;0.025641026;-0.62911;0.633316;0.583105;-0.6813
44;0.026315789;-0.621429;0.625698;0.575361;-0.673778
44;0.027027027;-0.61219;0.618463;0.567994;-0.664706
44;0.027777778;-0.602417;0.609167;0.558559;-0.65511
44;0.028571429;-0.589974;0.600181;0.549425;-0.642853
44;0.029411765;-0.577384;0.589488;0.538576;-0.630461
44;0.03030303;-0.614794;0.639741;0.588694;-0.668107
44;0.03125;-0.609074;0.628084;0.57686;-0.662616
44;0.032258065;-0.591441;0.613738;0.562325;-0.64522
44;0.033333333;-0.575034;0.601062;0.54945;-0.629068
44;0.034482759;-0.559621;0.58715;0.535323;-0.61393
44;0.035714286;-0.539282;0.57151;0.519453;-0.593883
44;0.037037037;-0.515791;0.553945;0.50164;-0.570707
44;0.038461538;-0.492841;0.534993;0.482422;-0.548099
44;0.04;-0.468376;0.516881;0.464022;-0.524004
44;0.041666667;-0.487858;0.540523;0.487376;-0.543913
44;0.043478261;-0.45811;0.52061;0.467125;-0.514604
44;0.045454545;-0.427428;0.497467;0.443612;-0.484404
44;0.047619048;-0.392604;0.473961;0.419702;-0.450109
44;0.05;-0.359427;0.449535;0.394832;-0.41752
44;0.052631579;-0.353189;0.461653;0.40648;-0.411955
44;0.055555556;-0.31184;0.432594;0.376874;-0.371337
44;0.058823529;-0.267127;0.408901;0.352576;-0.32745
44;0.0625;-0.245061;0.408713;0.35172;-0.306337
44;0.066666667;-0.194027;0.386838;0.329075;-0.256379
44;0.071428571;-0.15235;0.382781;0.32415;-0.215955
44;0.076923077;-0.0879977;0.356853;0.297205;-0.153059
44;0.083333333;-0.0303551;0.361389;0.300575;-0.0971532
44;0.090909091;0.0413676;0.365821;0.303626;-0.0275194
44;0.1;0.145984;0.355635;0.291769;0.0745458
44;0.111111111;0.246639;0.392649;0.326769;0.171974
44;0.125;0.404938;0.436775;0.368371;0.326117
44;0.142857143;0.619713;0.531909;0.460281;0.5353
44;0.166666667;0.962227;0.698324;0.622416;0.869913
44;0.2;1.55471;1.01696;0.935122;1.45037
44.1;0.02;-0.570344;0.565661;0.516639;-0.620937
44.1;0.020408163;-0.575685;0.570406;0.521313;-0.626377
44.1;0.020833333;-0.65636;0.650598;0.601468;-0.707195
44.1;0.021276596;-0.665598;0.662399;0.613195;-0.716543
44.1;0.02173913;-0.662873;0.660351;0.611064;-0.713926
44.1;0.022222222;-0.661864;0.659307;0.609933;-0.713032
44.1;0.022727273;-0.657038;0.656421;0.606955;-0.708325
44.1;0.023255814;-0.652704;0.65271;0.603147;-0.704115
44.1;0.023809524;-0.647168;0.648114;0.598449;-0.698708
44.1;0.024390244;-0.640846;0.642808;0.593037;-0.692522
44.1;0.025;-0.633936;0.636986;0.587102;-0.685755
44.1;0.025641026;-0.627192;0.631114;0.581112;-0.679162
44.1;0.026315789;-0.620355;0.623105;0.572977;-0.672484
44.1;0.027027027;-0.609752;0.615725;0.565467;-0.662047
44.1;0.027777778;-0.599407;0.607103;0.556705;-0.651878
44.1;0.028571429;-0.587551;0.597979;0.547434;-0.640208
44.1;0.029411765;-0.575278;0.587141;0.536439;-0.628132
44.1;0.03030303;-0.609529;0.637544;0.586708;-0.662618
44.1;0.03125;-0.601757;0.627592;0.576581;-0.655073
44.1;0.032258065;-0.589054;0.611541;0.56034;-0.642609
44.1;0.033333333;-0.572658;0.598369;0.546968;-0.626467
44.1;0.034482759;-0.556893;0.584611;0.532997;-0.610976
44.1;0.035714286;-0.535798;0.56807;0.516225;-0.590173
44.1;0.037037037;-0.514235;0.55138;0.499288;-0.568925
44.1;0.038461538;-0.490108;0.532606;0.480248;-0.545139
44.1;0.04;-0.466067;0.514687;0.462042;-0.521466
44.1;0.041666667;-0.48512;0.538124;0.485191;-0.540947
44.1;0.043478261;-0.455834;0.518419;0.465149;-0.512099
44.1;0.045454545;-0.424687;0.495049;0.44141;-0.481432
44.1;0.047619048;-0.39037;0.471294;0.417251;-0.447644
44.1;0.05;-0.357218;0.447598;0.393112;-0.415079
44.1;0.052631579;-0.351576;0.459469;0.404514;-0.410108
44.1;0.055555556;-0.309688;0.435173;0.379675;-0.36895
44.1;0.058823529;-0.26501;0.406721;0.350615;-0.325096
44.1;0.0625;-0.242982;0.406854;0.350081;-0.304019
44.1;0.066666667;-0.191993;0.384666;0.327124;-0.254103
44.1;0.071428571;-0.150367;0.380978;0.32257;-0.213728
44.1;0.076923077;-0.0852143;0.355477;0.296054;-0.150028
44.1;0.083333333;-0.0303865;0.357101;0.296512;-0.0969349
44.1;0.090909091;0.0431333;0.364613;0.302647;-0.0254982
44.1;0.1;0.147644;0.35402;0.290385;0.0764668
44.1;0.111111111;0.246856;0.392844;0.327199;0.172458
44.1;0.125;0.406293;0.435336;0.367171;0.327748
44.1;0.142857143;0.620835;0.531354;0.45997;0.536711
44.1;0.166666667;0.963019;0.693648;0.617987;0.87101
44.1;0.2;1.555;1.01502;0.933438;1.45098
44.2;0.02;-0.567855;0.564916;0.516102;-0.618231
44.2;0.020408163;-0.652403;0.648531;0.599684;-0.702919
44.2;0.020833333;-0.575117;0.568908;0.519946;-0.625695
44.2;0.021276596;-0.664219;0.660811;0.611815;-0.714947
44.2;0.02173913;-0.661522;0.65867;0.60959;-0.712359
44.2;0.022222222;-0.660544;0.657529;0.608362;-0.711496
44.2;0.022727273;-0.65575;0.654541;0.605282;-0.706819
44.2;0.023255814;-0.651208;0.650953;0.601598;-0.702401
44.2;0.023809524;-0.645454;0.646251;0.596794;-0.696776
44.2;0.024390244;-0.639155;0.641075;0.591511;-0.690614
44.2;0.025;-0.632271;0.635141;0.585466;-0.683872
44.2;0.025641026;-0.625021;0.629152;0.579359;-0.676772
44.2;0.026315789;-0.617101;0.621541;0.571623;-0.66901
44.2;0.027027027;-0.607609;0.614046;0.563996;-0.659684
44.2;0.027777778;-0.597279;0.605301;0.555113;-0.64953
44.2;0.028571429;-0.58544;0.595765;0.545429;-0.637877
44.2;0.029411765;-0.572568;0.584781;0.534289;-0.625202
44.2;0.03030303;-0.607135;0.636236;0.58561;-0.660002
44.2;0.03125;-0.600684;0.623988;0.573186;-0.653779
44.2;0.032258065;-0.586679;0.609012;0.558021;-0.640012
44.2;0.033333333;-0.569943;0.596326;0.545136;-0.62353
44.2;0.034482759;-0.55454;0.58206;0.530656;-0.6084
44.2;0.035714286;-0.534211;0.566751;0.515117;-0.588363
44.2;0.037037037;-0.510733;0.549172;0.497292;-0.565198
44.2;0.038461538;-0.487796;0.530207;0.478061;-0.542601
44.2;0.04;-0.463769;0.51208;0.459647;-0.518943
44.2;0.041666667;-0.482839;0.535712;0.482992;-0.538439
44.2;0.043478261;-0.453108;0.516217;0.46316;-0.509144
44.2;0.045454545;-0.422444;0.492619;0.439194;-0.47896
44.2;0.047619048;-0.387639;0.469093;0.415265;-0.444683
44.2;0.05;-0.355022;0.445147;0.390876;-0.412652
44.2;0.052631579;-0.348838;0.457273;0.402534;-0.407137
44.2;0.055555556;-0.30755;0.433259;0.377978;-0.366578
44.2;0.058823529;-0.262906;0.405123;0.349236;-0.322756
44.2;0.0625;-0.239547;0.404349;0.347796;-0.300345
44.2;0.066666667;-0.187767;0.379097;0.321774;-0.249636
44.2;0.071428571;-0.14919;0.379163;0.320976;-0.212309
44.2;0.076923077;-0.0841651;0.354089;0.294889;-0.148734
44.2;0.083333333;-0.0285478;0.354509;0.294144;-0.0948468
44.2;0.090909091;0.0448862;0.363394;0.301654;-0.0234916
44.2;0.1;0.148133;0.352393;0.288988;0.0772135
44.2;0.111111111;0.248371;0.391872;0.326461;0.174238
44.2;0.125;0.407635;0.433886;0.365957;0.329365
44.2;0.142857143;0.621945;0.530788;0.459646;0.538107
44.2;0.166666667;0.963797;0.692509;0.617097;0.872092
44.2;0.2;1.55527;1.01522;0.933899;1.45159
44.3;0.02;-0.566408;0.563369;0.514761;-0.616571
44.3;0.020408163;-0.63138;0.621542;0.572889;-0.681671
44.3;0.020833333;-0.572433;0.570478;0.521724;-0.622795
44.3;0.021276596;-0.662411;0.659;0.610211;-0.712924
44.3;0.02173913;-0.659509;0.656977;0.608103;-0.71013
44.3;0.022222222;-0.658546;0.655519;0.606559;-0.709281
44.3;0.022727273;-0.653767;0.652649;0.603597;-0.704621
44.3;0.023255814;-0.649242;0.648954;0.599806;-0.700219
44.3;0.023809524;-0.643505;0.644376;0.595126;-0.69461
44.3;0.024390244;-0.636971;0.639088;0.589731;-0.688212
44.3;0.025;-0.630099;0.633037;0.583569;-0.681483
44.3;0.025641026;-0.622862;0.627179;0.577592;-0.674395
44.3;0.026315789;-0.614681;0.619444;0.569733;-0.666372
44.3;0.027027027;-0.605478;0.611819;0.561977;-0.657335
44.3;0.027777778;-0.594874;0.603212;0.553232;-0.646906
44.3;0.028571429;-0.583043;0.593538;0.543411;-0.63526
44.3;0.029411765;-0.570487;0.582701;0.532417;-0.622901
44.3;0.03030303;-0.607612;0.633113;0.582695;-0.660261
44.3;0.03125;-0.600936;0.620992;0.570398;-0.653812
44.3;0.032258065;-0.584656;0.60647;0.555688;-0.637768
44.3;0.033333333;-0.569696;0.594933;0.543953;-0.623062
44.3;0.034482759;-0.551836;0.579839;0.528645;-0.605474
44.3;0.035714286;-0.532261;0.564708;0.513285;-0.58619
44.3;0.037037037;-0.507635;0.546214;0.494544;-0.561877
44.3;0.038461538;-0.489977;0.531248;0.479315;-0.54456
44.3;0.04;-0.46106;0.509861;0.457639;-0.516009
44.3;0.041666667;-0.480127;0.533288;0.48078;-0.535501
44.3;0.043478261;-0.450858;0.513567;0.460722;-0.506668
44.3;0.045454545;-0.420214;0.490178;0.436965;-0.476503
44.3;0.047619048;-0.386453;0.46688;0.413265;-0.443268
44.3;0.05;-0.352301;0.443186;0.389129;-0.409701
44.3;0.052631579;-0.346681;0.455065;0.40054;-0.404749
44.3;0.055555556;-0.304821;0.430772;0.375707;-0.363616
44.3;0.058823529;-0.260814;0.402919;0.347248;-0.32043
44.3;0.0625;-0.237494;0.402466;0.34613;-0.298056
44.3;0.066666667;-0.185758;0.377578;0.320474;-0.247389
44.3;0.071428571;-0.146439;0.376609;0.318642;-0.209317
44.3;0.076923077;-0.0814073;0.351904;0.292926;-0.145731
44.3;0.083333333;-0.0267219;0.355321;0.295181;-0.092773
44.3;0.090909091;0.0455872;0.361227;0.299713;-0.0225392
44.3;0.1;0.149767;0.350755;0.287578;0.0791054
44.3;0.111111111;0.249872;0.390889;0.32571;0.176004
44.3;0.125;0.407457;0.433732;0.36604;0.329459
44.3;0.142857143;0.623041;0.528705;0.457803;0.539487
44.3;0.166666667;0.964562;0.691359;0.616194;0.873159
44.3;0.2;1.55553;1.01541;0.934347;1.45217
44.4;0.02;-0.564561;0.56181;0.513406;-0.614511
44.4;0.020408163;-0.64894;0.645263;0.596827;-0.699028
44.4;0.020833333;-0.571695;0.565657;0.517106;-0.621845
44.4;0.021276596;-0.660616;0.657178;0.608593;-0.710916
44.4;0.02173913;-0.657733;0.655057;0.606388;-0.708141
44.4;0.022222222;-0.65679;0.653717;0.604961;-0.707312
44.4;0.022727273;-0.651797;0.650745;0.601897;-0.702436
44.4;0.023255814;-0.647288;0.647173;0.59823;-0.69805
44.4;0.023809524;-0.641568;0.642253;0.593208;-0.692459
44.4;0.024390244;-0.635052;0.636848;0.587697;-0.686078
44.4;0.025;-0.627939;0.630921;0.581658;-0.679107
44.4;0.025641026;-0.620715;0.624939;0.575559;-0.672032
44.4;0.026315789;-0.612823;0.617335;0.56783;-0.664297
44.4;0.027027027;-0.603078;0.609848;0.560212;-0.654718
44.4;0.027777778;-0.592771;0.601111;0.551337;-0.644587
44.4;0.028571429;-0.580658;0.5913;0.541379;-0.632658
44.4;0.029411765;-0.56811;0.580609;0.530532;-0.620306
44.4;0.03030303;-0.602067;0.632081;0.581871;-0.654496
44.4;0.03125;-0.595625;0.619223;0.568837;-0.64828
44.4;0.032258065;-0.582306;0.604237;0.553663;-0.635199
44.4;0.033333333;-0.566655;0.592535;0.541762;-0.619801
44.4;0.034482759;-0.549509;0.577607;0.52662;-0.602926
44.4;0.035714286;-0.529945;0.562654;0.511439;-0.583654
44.4;0.037037037;-0.504942;0.543613;0.492152;-0.558961
44.4;0.038461538;-0.487281;0.528825;0.4771;-0.541642
44.4;0.04;-0.458788;0.50763;0.455618;-0.513514
44.4;0.041666667;-0.477871;0.530853;0.478554;-0.53302
44.4;0.043478261;-0.448156;0.51134;0.458706;-0.503741
44.4;0.045454545;-0.41751;0.488179;0.435178;-0.473573
44.4;0.047619048;-0.383747;0.464177;0.410773;-0.440335
44.4;0.05;-0.35013;0.440711;0.386867;-0.407302
44.4;0.052631579;-0.343969;0.452845;0.398534;-0.401807
44.4;0.055555556;-0.302707;0.428834;0.373983;-0.361271
44.4;0.058823529;-0.258735;0.400703;0.345247;-0.318118
44.4;0.0625;-0.236138;0.399938;0.343818;-0.296466
44.4;0.066666667;-0.183028;0.375369;0.318483;-0.244421
44.4;0.071428571;-0.144495;0.37477;0.317022;-0.207133
44.4;0.076923077;-0.0803835;0.350492;0.291735;-0.144465
44.4;0.083333333;-0.0249087;0.354413;0.294496;-0.0907136
44.4;0.090909091;0.0473144;0.359984;0.298695;-0.0205613
44.4;0.1;0.151388;0.350139;0.28719;0.0809828
44.4;0.111111111;0.251361;0.391049;0.326101;0.177755
44.4;0.125;0.408773;0.432259;0.3648;0.331046
44.4;0.142857143;0.624123;0.528116;0.457453;0.540853
44.4;0.166666667;0.965314;0.691972;0.617054;0.87421
44.4;0.2;1.55577;1.01344;0.932626;1.45274
44.5;0.02;-0.564582;0.559844;0.511644;-0.614321
44.5;0.020408163;-0.569392;0.564254;0.515983;-0.61923
44.5;0.020833333;-0.649083;0.643703;0.595395;-0.69906
44.5;0.021276596;-0.658173;0.655344;0.606962;-0.70826
44.5;0.02173913;-0.655295;0.653125;0.604659;-0.705489
44.5;0.022222222;-0.654126;0.651683;0.603131;-0.704434
44.5;0.022727273;-0.649603;0.64838;0.599736;-0.700029
44.5;0.023255814;-0.644622;0.644921;0.596181;-0.695171
44.5;0.023809524;-0.639149;0.639883;0.591042;-0.689826
44.5;0.024390244;-0.632639;0.634596;0.585649;-0.68345
44.5;0.025;-0.625272;0.628793;0.579734;-0.676225
44.5;0.025641026;-0.618314;0.622941;0.573765;-0.669416
44.5;0.026315789;-0.611524;0.614693;0.565393;-0.662785
44.5;0.027027027;-0.600972;0.607061;0.55763;-0.652397
44.5;0.027777778;-0.590971;0.597897;0.548328;-0.64257
44.5;0.028571429;-0.578285;0.589049;0.539334;-0.630069
44.5;0.029411765;-0.566053;0.578212;0.528341;-0.618033
44.5;0.03030303;-0.59971;0.628333;0.578328;-0.651922
44.5;0.03125;-0.591966;0.618373;0.568193;-0.644402
44.5;0.032258065;-0.579969;0.601991;0.551623;-0.632644
44.5;0.033333333;-0.564328;0.590124;0.539558;-0.617256
44.5;0.034482759;-0.54683;0.575019;0.524239;-0.600028
44.5;0.035714286;-0.527265;0.560231;0.509224;-0.580754
44.5;0.037037037;-0.503435;0.541369;0.490115;-0.557235
44.5;0.038461538;-0.485006;0.526773;0.475257;-0.539146
44.5;0.04;-0.456104;0.505386;0.453583;-0.510607
44.5;0.041666667;-0.475184;0.528405;0.476315;-0.53011
44.5;0.043478261;-0.445931;0.509101;0.456676;-0.501292
44.5;0.045454545;-0.415305;0.485713;0.432922;-0.471143
44.5;0.047619048;-0.381564;0.461939;0.408747;-0.437927
44.5;0.05;-0.347972;0.438726;0.385093;-0.404917
44.5;0.052631579;-0.342406;0.450613;0.396513;-0.400016
44.5;0.055555556;-0.301812;0.422402;0.367761;-0.360146
44.5;0.058823529;-0.256668;0.399069;0.343827;-0.31582
44.5;0.0625;-0.234795;0.400562;0.344659;-0.294889
44.5;0.066666667;-0.181044;0.373826;0.317156;-0.242202
44.5;0.071428571;-0.142563;0.372919;0.315389;-0.204962
44.5;0.076923077;-0.077651;0.349069;0.290531;-0.141491
44.5;0.083333333;-0.0221666;0.353494;0.293798;-0.0877262
44.5;0.090909091;0.049029;0.358729;0.297663;-0.0185977
44.5;0.1;0.152997;0.348477;0.285754;0.0828459
44.5;0.111111111;0.252836;0.386579;0.321858;0.179492
44.5;0.125;0.410076;0.430774;0.363548;0.332618
44.5;0.142857143;0.625193;0.527516;0.457091;0.542205
44.5;0.166666667;0.966052;0.694349;0.619677;0.875247
44.5;0.2;1.55874;1.01361;0.933049;1.45603
44.6;0.02;-0.562347;0.558459;0.51046;-0.611876
44.6;0.020408163;-0.567376;0.562384;0.514315;-0.617003
44.6;0.020833333;-0.647294;0.64195;0.593843;-0.69706
44.6;0.021276596;-0.656183;0.653497;0.605318;-0.706058
44.6;0.02173913;-0.653318;0.651395;0.603132;-0.703301
44.6;0.022222222;-0.652164;0.649856;0.601506;-0.702261
44.6;0.022727273;-0.647186;0.6469;0.598459;-0.6974
44.6;0.023255814;-0.642693;0.643115;0.594578;-0.693029
44.6;0.023809524;-0.636742;0.638207;0.589569;-0.687206
44.6;0.024390244;-0.630491;0.632814;0.58407;-0.68109
44.6;0.025;-0.623136;0.6269;0.578045;-0.673877
44.6;0.025641026;-0.616192;0.620932;0.571959;-0.667081
44.6;0.026315789;-0.609416;0.61256;0.563463;-0.660463
44.6;0.027027027;-0.598597;0.605066;0.555839;-0.649808
44.6;0.027777778;-0.588023;0.596323;0.546957;-0.639408
44.6;0.028571429;-0.576223;0.58707;0.537558;-0.627792
44.6;0.029411765;-0.563701;0.576096;0.526429;-0.615466
44.6;0.03030303;-0.597366;0.625775;0.575974;-0.649362
44.6;0.03125;-0.58963;0.615961;0.565985;-0.641851
44.6;0.032258065;-0.577305;0.599414;0.54925;-0.629763
44.6;0.033333333;-0.561663;0.587701;0.53734;-0.614373
44.6;0.034482759;-0.544527;0.572762;0.522188;-0.597508
44.6;0.035714286;-0.524975;0.557797;0.506996;-0.578245
44.6;0.037037037;-0.501158;0.539113;0.488065;-0.554739
44.6;0.038461538;-0.482335;0.524326;0.473016;-0.536256
44.6;0.04;-0.453856;0.502732;0.451136;-0.50814
44.6;0.041666667;-0.472952;0.526361;0.474479;-0.527658
44.6;0.043478261;-0.443718;0.50685;0.454634;-0.498857
44.6;0.045454545;-0.413113;0.483691;0.431108;-0.468727
44.6;0.047619048;-0.379394;0.45969;0.406707;-0.435532
44.6;0.05;-0.345826;0.43673;0.383307;-0.402545
44.6;0.052631579;-0.340286;0.448369;0.39448;-0.39767
44.6;0.055555556;-0.298518;0.424362;0.369935;-0.356624
44.6;0.058823529;-0.254614;0.396829;0.3418;-0.313535
44.6;0.0625;-0.23004;0.396745;0.341054;-0.289901
44.6;0.066666667;-0.178339;0.374302;0.317848;-0.239262
44.6;0.071428571;-0.140643;0.371057;0.313743;-0.202806
44.6;0.076923077;-0.0757916;0.346848;0.288528;-0.139392
44.6;0.083333333;-0.02132;0.349147;0.289669;-0.086637
44.6;0.090909091;0.050731;0.357463;0.296619;-0.0166481
44.6;0.1;0.154593;0.347838;0.28534;0.0846948
44.6;0.111111111;0.252989;0.387872;0.323379;0.179903
44.6;0.125;0.411366;0.430586;0.363593;0.334177
44.6;0.142857143;0.62625;0.526905;0.456717;0.543541
44.6;0.166666667;0.966777;0.689617;0.615185;0.876268
44.6;0.2;1.55895;1.01377;0.933461;1.45657
44.7;0.02;-0.560331;0.557654;0.509857;-0.609651
44.7;0.020408163;-0.643732;0.64027;0.59244;-0.693189
44.7;0.020833333;-0.566546;0.560587;0.512643;-0.616064
44.7;0.021276596;-0.655085;0.651849;0.60387;-0.704751
44.7;0.02173913;-0.652029;0.649654;0.601592;-0.701803
44.7;0.022222222;-0.650905;0.648237;0.600088;-0.700792
44.7;0.022727273;-0.645959;0.645184;0.596944;-0.695963
44.7;0.023255814;-0.641258;0.641298;0.592962;-0.691384
44.7;0.023809524;-0.635336;0.636283;0.587847;-0.68559
44.7;0.024390244;-0.628862;0.63102;0.582478;-0.67925
44.7;0.025;-0.621533;0.624995;0.576341;-0.672062
44.7;0.025641026;-0.614082;0.618656;0.569885;-0.664759
44.7;0.026315789;-0.606223;0.611197;0.562302;-0.657057
44.7;0.027027027;-0.596515;0.603327;0.554301;-0.647513
44.7;0.027777778;-0.585956;0.594461;0.545298;-0.637129
44.7;0.028571429;-0.573875;0.584796;0.535487;-0.625231
44.7;0.029411765;-0.561054;0.573968;0.524503;-0.612604
44.7;0.03030303;-0.595034;0.625308;0.575711;-0.646816
